109523	338	12057	APRILIA MO	4049	2010-03-01	0000-00-00	Atlantic 300 i.e. (SPG)	APRILIA MOTORCYCLES ATLANTIC Atlantic 300 i.e. (SPG)	1
103460	339	12057	APRILIA MO	4049	2002-01-01	0000-00-00	Atlantic 500 (PT)	APRILIA MOTORCYCLES ATLANTIC Atlantic 500 (PT)	1
103459	340	12057	APRILIA MO	4049	2005-01-01	2010-12-31	Atlantic 500 Sprint (VL)	APRILIA MOTORCYCLES ATLANTIC Atlantic 500 Sprint (VL)	1
109522	5798	13557	APRILIA MO	4049	2013-01-01	0000-00-00	Caponord 1200 (VK)	APRILIA MOTORCYCLES CAPONORD Caponord 1200 (VK)	1
113989	5799	13557	APRILIA MO	4049	2013-01-01	0000-00-00	Caponord 1200 Rally (VK)	APRILIA MOTORCYCLES CAPONORD Caponord 1200 Rally (VK)	1
103663	341	12058	APRILIA MO	4049	1993-01-01	1998-12-31	Classic 50 (GI)	APRILIA MOTORCYCLES CLASSIC Classic 50 (GI)	1
103218	342	12058	APRILIA MO	4049	1997-01-01	2001-12-31	Classic 125	APRILIA MOTORCYCLES CLASSIC Classic 125	1
103683	343	12059	APRILIA MO	4049	2008-06-01	2013-12-31	Cube 300 i.e.	APRILIA MOTORCYCLES CUBE Cube 300 i.e.	1
103684	344	12059	APRILIA MO	4049	2010-06-01	2013-12-31	Cube 300 i.e. Black Line	APRILIA MOTORCYCLES CUBE Cube 300 i.e. Black Line	1
103711	345	12060	APRILIA MO	4049	2008-05-01	2013-12-31	Dorsoduro 750 (M551M)	APRILIA MOTORCYCLES DORSODURO Dorsoduro 750 (M551M)	1
126563	346	12060	APRILIA MO	4049	2002-01-01	2013-12-31	Dorsoduro 750	APRILIA MOTORCYCLES DORSODURO Dorsoduro 750	0
103712	347	12060	APRILIA MO	4049	2010-05-01	2013-12-31	Dorsoduro 750 Factory (M551M)	APRILIA MOTORCYCLES DORSODURO Dorsoduro 750 Factory (M551M)	1
103713	348	12060	APRILIA MO	4049	2014-01-01	0000-00-00	Dorsoduro 750 ABS	APRILIA MOTORCYCLES DORSODURO Dorsoduro 750 ABS	1
123622	349	12060	APRILIA MO	4049	2017-01-01	0000-00-00	Dorsoduro 900	APRILIA MOTORCYCLES DORSODURO Dorsoduro 900	1
103714	350	12060	APRILIA MO	4049	2010-10-01	2013-12-31	Dorsoduro 1200	APRILIA MOTORCYCLES DORSODURO Dorsoduro 1200	1
103715	351	12060	APRILIA MO	4049	2010-10-01	0000-00-00	Dorsoduro 1200 ABS/ATC	APRILIA MOTORCYCLES DORSODURO Dorsoduro 1200 ABS/ATC	1
128697	352	12060	APRILIA MO	4049	2017-01-01	0000-00-00	Dorsoduro 900	APRILIA MOTORCYCLES DORSODURO Dorsoduro 900	1
103830	353	12061	APRILIA MO	4049	1987-01-01	0000-00-00	ET 50	APRILIA MOTORCYCLES ET ET 50	1
103831	354	12061	APRILIA MO	4049	1987-01-01	0000-00-00	ET 50 Tuareg	APRILIA MOTORCYCLES ET ET 50 Tuareg	1
103832	355	12061	APRILIA MO	4049	1989-01-01	0000-00-00	ET 50 Fire	APRILIA MOTORCYCLES ET ET 50 Fire	1
103833	356	12061	APRILIA MO	4049	1988-01-01	0000-00-00	ET 50	APRILIA MOTORCYCLES ET ET 50	1
103840	357	12062	APRILIA MO	4049	2004-01-01	2007-12-31	ETV 1000 Caponord ABS (PS)	APRILIA MOTORCYCLES ETV ETV 1000 Caponord ABS (PS)	1
103841	358	12062	APRILIA MO	4049	1998-01-01	2004-12-31	ETV 1000 Caponord (PS)	APRILIA MOTORCYCLES ETV ETV 1000 Caponord (PS)	1
103842	359	12062	APRILIA MO	4049	2004-01-01	2004-12-31	ETV 1000 Caponord Rally (PS)	APRILIA MOTORCYCLES ETV ETV 1000 Caponord Rally (PS)	1
109521	360	12062	APRILIA MO	4049	2006-01-01	2006-01-31	ETV 1000 Raid ABS	APRILIA MOTORCYCLES ETV ETV 1000 Raid ABS	1
103843	361	12063	APRILIA MO	4049	1998-01-01	2003-12-31	ETX 125 (PH)	APRILIA MOTORCYCLES ETX ETX 125 (PH)	1
103844	362	12063	APRILIA MO	4049	1988-01-01	0000-00-00	ETX 6.35	APRILIA MOTORCYCLES ETX ETX 6.35	1
103845	363	12063	APRILIA MO	4049	1985-01-01	1988-12-31	ETX 350	APRILIA MOTORCYCLES ETX ETX 350	1
103848	364	12064	APRILIA MO	4049	1990-01-01	0000-00-00	Europa	APRILIA MOTORCYCLES EUROPA Europa	1
104116	365	12065	APRILIA MO	4049	1997-01-01	1999-12-31	Gulliver LC CatCon. (LH)	APRILIA MOTORCYCLES GULLIVER Gulliver LC CatCon. (LH)	1
102412	366	12065	APRILIA MO	4049	1995-01-01	1998-12-31	Gulliver AC CatCon. (LH)	APRILIA MOTORCYCLES GULLIVER Gulliver AC CatCon. (LH)	1
104121	367	12066	APRILIA MO	4049	1999-01-01	2001-12-31	Habana 50 CatCon. (PK)	APRILIA MOTORCYCLES HABANA Habana 50 CatCon. (PK)	1
104120	368	12066	APRILIA MO	4049	1999-01-01	2001-12-31	Habana 50 Custom CatCon. (PK)	APRILIA MOTORCYCLES HABANA Habana 50 Custom CatCon. (PK)	1
104123	369	12066	APRILIA MO	4049	2000-01-01	2001-12-31	Habana 125 (PM)	APRILIA MOTORCYCLES HABANA Habana 125 (PM)	1
104122	370	12066	APRILIA MO	4049	2000-01-01	2001-12-31	Habana 125 Custom (PM)	APRILIA MOTORCYCLES HABANA Habana 125 Custom (PM)	1
104233	371	12067	APRILIA MO	4049	1996-01-01	2001-12-31	Leonardo 125 (MB)	APRILIA MOTORCYCLES LEONARDO Leonardo 125 (MB)	1
104232	372	12067	APRILIA MO	4049	2002-01-01	2004-12-31	Leonardo 125 ST (TB)	APRILIA MOTORCYCLES LEONARDO Leonardo 125 ST (TB)	1
104234	373	12067	APRILIA MO	4049	1997-01-01	2000-12-31	Leonardo 150 (MB)	APRILIA MOTORCYCLES LEONARDO Leonardo 150 (MB)	1
109520	374	12067	APRILIA MO	4049	2002-01-01	0000-00-00	Leonardo 150 (TB)	APRILIA MOTORCYCLES LEONARDO Leonardo 150 (TB)	1
102484	375	12067	APRILIA MO	4049	1999-01-01	2001-12-31	Leonardo 250 (PD)	APRILIA MOTORCYCLES LEONARDO Leonardo 250 (PD)	1
109518	376	12067	APRILIA MO	4049	2002-01-01	0000-00-00	Leonardo 250	APRILIA MOTORCYCLES LEONARDO Leonardo 250	1
104235	377	12067	APRILIA MO	4049	2005-01-01	2006-12-31	Leonardo 300	APRILIA MOTORCYCLES LEONARDO Leonardo 300	1
104326	378	12068	APRILIA MO	4049	2007-11-01	2013-12-31	Mana 850	APRILIA MOTORCYCLES MANA Mana 850	1
104327	379	12068	APRILIA MO	4049	2009-04-01	2013-12-31	Mana 850 GT	APRILIA MOTORCYCLES MANA Mana 850 GT	1
101910	380	12068	APRILIA MO	4049	2014-01-01	0000-00-00	Mana 850 GT ABS	APRILIA MOTORCYCLES MANA Mana 850 GT ABS	1
102544	381	12069	APRILIA MO	4049	1996-01-01	1999-12-31	MC Gulliver CatCon. (LH)	APRILIA MOTORCYCLES MC MC Gulliver CatCon. (LH)	1
102548	382	12070	APRILIA MO	4049	1999-01-01	2003-12-31	Mojito 50 CatCon. (TF)	APRILIA MOTORCYCLES MOJITO Mojito 50 CatCon. (TF)	1
102547	383	12070	APRILIA MO	4049	1999-01-01	2004-12-31	Mojito 50 Custom CatCon. (TF)	APRILIA MOTORCYCLES MOJITO Mojito 50 Custom CatCon. (TF)	1
102549	384	12070	APRILIA MO	4049	2005-01-01	2013-12-31	Mojito 50 Custom CatCon. (TF)	APRILIA MOTORCYCLES MOJITO Mojito 50 Custom CatCon. (TF)	1
102551	385	12070	APRILIA MO	4049	2000-01-01	0000-00-00	Mojito 125	APRILIA MOTORCYCLES MOJITO Mojito 125	1
102550	386	12070	APRILIA MO	4049	2007-06-01	2013-12-31	Mojito 125 Custom (RY)	APRILIA MOTORCYCLES MOJITO Mojito 125 Custom (RY)	1
109517	387	12070	APRILIA MO	4049	2004-01-01	0000-00-00	Mojito 150 (RY)	APRILIA MOTORCYCLES MOJITO Mojito 150 (RY)	1
102553	388	12071	APRILIA MO	4049	1995-01-01	2000-12-31	Moto 6.5 (MH)	APRILIA MOTORCYCLES MOTO Moto 6.5 (MH)	1
104403	389	12072	APRILIA MO	4049	2003-01-01	2005-12-31	MX 50 (ST)	APRILIA MOTORCYCLES MX MX 50 (ST)	1
102556	390	12072	APRILIA MO	4049	2004-01-01	2007-12-31	MX 125 (TZ)	APRILIA MOTORCYCLES MX MX 125 (TZ)	1
104404	391	12072	APRILIA MO	4049	2004-01-01	2007-12-31	MX 125 (TZ)	APRILIA MOTORCYCLES MX MX 125 (TZ)	1
102593	392	12073	APRILIA MO	4049	1992-01-01	1995-12-31	Pegaso 125	APRILIA MOTORCYCLES PEGASO Pegaso 125	1
104515	393	12073	APRILIA MO	4049	1988-01-01	1991-12-31	Pegaso 600 (FP)	APRILIA MOTORCYCLES PEGASO Pegaso 600 (FP)	1
104516	394	12073	APRILIA MO	4049	1990-01-01	0000-00-00	Pegaso 600 (FP)	APRILIA MOTORCYCLES PEGASO Pegaso 600 (FP)	1
104517	395	12073	APRILIA MO	4049	1992-01-01	1996-12-31	Pegaso 650 (GA)	APRILIA MOTORCYCLES PEGASO Pegaso 650 (GA)	1
104521	396	12073	APRILIA MO	4049	1992-01-01	1996-12-31	Pegaso 650 (GA)	APRILIA MOTORCYCLES PEGASO Pegaso 650 (GA)	1
104524	397	12073	APRILIA MO	4049	1992-01-01	1996-12-31	Pegaso 650	APRILIA MOTORCYCLES PEGASO Pegaso 650	1
102594	398	12073	APRILIA MO	4049	1997-01-01	2000-12-31	Pegaso 650 CatCon. (ML)	APRILIA MOTORCYCLES PEGASO Pegaso 650 CatCon. (ML)	1
104522	399	12073	APRILIA MO	4049	1997-01-01	2000-12-31	Pegaso 650 CatCon. (ML)	APRILIA MOTORCYCLES PEGASO Pegaso 650 CatCon. (ML)	1
104518	400	12073	APRILIA MO	4049	1997-01-01	2000-12-31	Pegaso 650 Garda (ML)	APRILIA MOTORCYCLES PEGASO Pegaso 650 Garda (ML)	1
104523	401	12073	APRILIA MO	4049	1997-01-01	2000-12-31	Pegaso 650 Garda (ML)	APRILIA MOTORCYCLES PEGASO Pegaso 650 Garda (ML)	1
104528	402	12073	APRILIA MO	4049	1997-01-01	2000-12-31	Pegaso 650 Garda (ML)	APRILIA MOTORCYCLES PEGASO Pegaso 650 Garda (ML)	1
104526	403	12073	APRILIA MO	4049	2001-01-01	2004-12-31	Pegaso 650 CatCon. (RW)	APRILIA MOTORCYCLES PEGASO Pegaso 650 CatCon. (RW)	1
104519	404	12073	APRILIA MO	4049	2001-01-01	2004-12-31	Pegaso 650 I.E. (RW)	APRILIA MOTORCYCLES PEGASO Pegaso 650 I.E. (RW)	1
104525	405	12073	APRILIA MO	4049	2001-01-01	2004-12-31	Pegaso 650 I.E. (RW)	APRILIA MOTORCYCLES PEGASO Pegaso 650 I.E. (RW)	1
104520	406	12073	APRILIA MO	4049	2001-01-01	2004-12-31	Pegaso 650 I.E. Garda (RW)	APRILIA MOTORCYCLES PEGASO Pegaso 650 I.E. Garda (RW)	1
104527	407	12073	APRILIA MO	4049	2001-01-01	2004-12-31	Pegaso 650 I.E. Garda (RW)	APRILIA MOTORCYCLES PEGASO Pegaso 650 I.E. Garda (RW)	1
104530	408	12073	APRILIA MO	4049	2005-01-01	2009-12-31	Pegaso 650 (VD)	APRILIA MOTORCYCLES PEGASO Pegaso 650 (VD)	1
104529	409	12073	APRILIA MO	4049	2005-01-01	2009-12-31	Pegaso 650 Factory (VD)	APRILIA MOTORCYCLES PEGASO Pegaso 650 Factory (VD)	1
104533	410	12073	APRILIA MO	4049	2005-01-01	2009-12-31	Pegaso 650 Factory (VD)	APRILIA MOTORCYCLES PEGASO Pegaso 650 Factory (VD)	1
104535	411	12073	APRILIA MO	4049	2005-01-01	2009-12-31	Pegaso 650 Trail (VD)	APRILIA MOTORCYCLES PEGASO Pegaso 650 Trail (VD)	1
104531	412	12073	APRILIA MO	4049	2005-01-01	2009-12-31	Pegaso 650 Trail (VD)	APRILIA MOTORCYCLES PEGASO Pegaso 650 Trail (VD)	1
104534	413	12073	APRILIA MO	4049	2005-01-01	2009-12-31	Pegaso 650 Strada (VD)	APRILIA MOTORCYCLES PEGASO Pegaso 650 Strada (VD)	1
104532	414	12073	APRILIA MO	4049	2005-01-01	2009-12-31	Pegaso 650 Strada (VD)	APRILIA MOTORCYCLES PEGASO Pegaso 650 Strada (VD)	1
104726	415	12074	APRILIA MO	4049	1990-01-01	1996-12-31	Rally 50 (MD)	APRILIA MOTORCYCLES RALLY Rally 50 (MD)	1
104727	416	12074	APRILIA MO	4049	1990-01-01	1996-12-31	Rally 50 (MD)	APRILIA MOTORCYCLES RALLY Rally 50 (MD)	1
104725	417	12074	APRILIA MO	4049	1995-01-01	2003-12-31	Rally 50 AC CatCon. (MD)	APRILIA MOTORCYCLES RALLY Rally 50 AC CatCon. (MD)	1
104724	418	12074	APRILIA MO	4049	1997-01-01	1998-12-31	Rally 50 LC CatCon. (MD)	APRILIA MOTORCYCLES RALLY Rally 50 LC CatCon. (MD)	1
104731	419	12075	APRILIA MO	4049	1981-01-01	0000-00-00	RC 80 Spez.	APRILIA MOTORCYCLES RC RC 80 Spez.	1
104732	420	12075	APRILIA MO	4049	1981-01-01	0000-00-00	RC 80 Stand.	APRILIA MOTORCYCLES RC RC 80 Stand.	0
104740	421	12076	APRILIA MO	4049	1990-01-01	1994-12-31	Red Rose 50 (GI)	APRILIA MOTORCYCLES RED ROSE Red Rose 50 (GI)	1
104741	422	12076	APRILIA MO	4049	1988-01-01	1994-12-31	Red Rose 50 (GI)	APRILIA MOTORCYCLES RED ROSE Red Rose 50 (GI)	1
101921	423	12076	APRILIA MO	4049	1989-01-01	1992-12-31	Red Rose 125 (BC)	APRILIA MOTORCYCLES RED ROSE Red Rose 125 (BC)	1
104742	424	12076	APRILIA MO	4049	1993-01-01	1997-12-31	Red Rose 125 (BC)	APRILIA MOTORCYCLES RED ROSE Red Rose 125 (BC)	1
104766	425	12077	APRILIA MO	4049	1994-01-01	1997-12-31	RS 50 (HP)	APRILIA MOTORCYCLES RS RS 50 (HP)	1
102646	426	12077	APRILIA MO	4049	1993-01-01	1997-12-31	RS 50 Extrema (HP)	APRILIA MOTORCYCLES RS RS 50 Extrema (HP)	1
104767	427	12077	APRILIA MO	4049	1999-01-01	2001-12-31	RS 50 Replica (PG)	APRILIA MOTORCYCLES RS RS 50 Replica (PG)	1
101922	428	12077	APRILIA MO	4049	2002-01-01	2003-12-31	RS 50 Replica (SE)	APRILIA MOTORCYCLES RS RS 50 Replica (SE)	1
101923	429	12077	APRILIA MO	4049	2004-01-01	2005-12-31	RS 50 Replica (SE)	APRILIA MOTORCYCLES RS RS 50 Replica (SE)	1
