11737	101-00-247	4657	219	Газовая пружина	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
12801	120-01-079	4657	2412	Датчик	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
12895	120-02-083	4657	412	Датчик	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
12896	120-02-084	4657	412	Датчик	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13035	120-03-068	4657	412	Датчик	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13146	120-04-046	4657	833	Датчик	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13278	120-05-038	4657	3946	Датчик	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13405	120-09-001	4657	833	Датчик	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13518	1213C05	4657	23	Покрытие	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13519	1213C06	4657	23	Покрытие	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13520	1213C07	4657	23	Покрытие	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13521	1213C08	4657	23	Покрытие	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13525	1213G04	4657	1914	Зеркальное стекло	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13557	1215M01	4657	50	Зеркало	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13558	1215M02	4657	50	Зеркало	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13559	1215M03	4657	50	Зеркало	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13560	1215M04	4657	50	Зеркало	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13561	1215M05	4657	50	Зеркало	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13562	1215M06	4657	50	Зеркало	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13563	1215M07	4657	50	Зеркало	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13564	1215M08	4657	50	Зеркало	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13565	1216C01	4657	23	Покрытие	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13566	1216C02	4657	23	Покрытие	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13567	1216C03	4657	23	Покрытие	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13568	1216C04	4657	23	Покрытие	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13569	1216G01	4657	1914	Зеркальное стекло	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13570	1216G02	4657	1914	Зеркальное стекло	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13571	1216G03	4657	1914	Зеркальное стекло	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13572	1216G04	4657	1914	Зеркальное стекло	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13573	1217M01	4657	50	Зеркало	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13574	1217M02	4657	50	Зеркало	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13575	1217M03	4657	50	Зеркало	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13576	1217M04	4657	50	Зеркало	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13577	1217M05	4657	50	Зеркало	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13578	1217M06	4657	50	Зеркало	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
13662	122-01-047	4657	689	Катушка зажигания	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
21939	330-1144L-US2	4657	259	Фара	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
21940	330-1144R-US2	4657	259	Фара	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
21955	330-1407L-AS	4657	62	Фонарь	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
21956	330-1407R-AS	4657	62	Фонарь	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
23977	431-1198LMLD-EM	4657	259	Фара	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
23978	431-1198RMLD-EM	4657	259	Фара	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
24044	431-1405N-UE-Y	4657	62	Фонарь	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
24302	431-2106N-UE	4657	293	Фонарь	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
31273	C0G046ABE	4426	70	Комлект тормозных накладок	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
31525	C13053ABE	4426	402	Комплект тормозных колодок	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
31785	C1G038ABE	4426	402	Комплект тормозных колодок	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
32607	C33069ABE	4426	82	Тормозной диск	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
32877	C3G015ABE	4426	82	Тормозной диск	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
33960	C5G040ABE	4426	277	Цилиндр	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
34200	C63016ABE	4426	123	Тормозный барабан	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
35179	C83191ABE	4426	83	Шлангопровод	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
35180	C83192ABE	4426	83	Шлангопровод	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
35700	C93012ABE	4426	258	Цилиндр	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		в подготовке	0	0
36424	CCZ1530ABE	4426	412	Датчик	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		не поставляется	0	0
36898	F93010ABE	4426	234	Цилиндр	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		не поставляется	0	0
38068	0794Q	206	1502	Комплектующие	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
39006	09.7806.11	206	82	Тормозной диск	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	BREMBO, COATED DISC LINE	General	ArticleState		Нормальный	1	2
39918	111428	206	70	Комлект тормозных накладок	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	SMARTKIT	General	ArticleState		Нормальный	1	1
40039	1121Q	206	1164	Комплектующие	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
41648	17007	206	82	Тормозной диск	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	2	1
44042	200008	206	654	Комплект подшипника	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
44066	200032	206	654	Комплект подшипника	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
44375	200381	206	654	Комплект подшипника	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
44412	200431	206	654	Комплект подшипника	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
46220	210813	206	273	Рычаг независимой подвески колеса	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
46221	210814	206	273	Рычаг независимой подвески колеса	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
47595	220390	206	2462	Шарнир	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
48311	230635	206	914	Шарнир	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
48312	230636	206	914	Шарнир	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
49127	240382	206	51	Шарнир	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
50124	260311	206	3229	Стойка	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
51280	270598	206	251	Подвеска	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
51281	270599	206	251	Подвеска	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
51500	270820	206	1614	Подвеска	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
51573	270899	206	331	Втулка	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
52790	30129	206	412	Датчик	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
52944	30348	206	412	Датчик	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
54115	3345-S	206	123	Тормозный барабан	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
55407	37195	206	402	Комплект тормозных колодок	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	4
55409	37195S	206	402	Комплект тормозных колодок	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	SPORTLINE	General	ArticleState		Изделие снятое с производства	1	4
57659	41426	206	258	Цилиндр	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
58332	422761	206	78	Тормозной суппорт	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
58333	422762	206	78	Тормозной суппорт	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
58632	43026	206	405	Ремкомплект	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
59112	51173	206	258	Цилиндр	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
59113	51174	206	258	Цилиндр	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
59129	51191	206	47	Центральный выключатель	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
59131	51193	206	47	Центральный выключатель	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
60145	52978X	206	277	Цилиндр	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
60535	55005	206	1165	Комплект гильз	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
60536	55006	206	1165	Комплект гильз	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
61265	57433	206	405	Ремкомплект	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	ECO-KIT	General	ArticleState		в подготовке	1	1
61494	61031	206	234	Цилиндр	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
63116	7178-S	206	123	Тормозный барабан	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
63117	7178-SC	206	123	Тормозный барабан	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
65694	910122	206	1220	Гайка	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
65780	911362	206	1220	Гайка	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
65782	911364	206	1220	Гайка	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
65796	9128	206	70	Комлект тормозных накладок	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
68034	K17391	206	124	Трос	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
68036	K17402	206	124	Трос	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
68038	K17416	206	124	Трос	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
69907	P24055	206	402	Комплект тормозных колодок	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	BREMBO	General	ArticleState		Нормальный	1	4
72123	SL 5656	206	83	Шлангопровод	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
72124	SL 5657	206	83	Шлангопровод	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
73618	01.3000	4849	1561	Подъемное устройство для окон	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
73921	01.4036	4849	1561	Подъемное устройство для окон	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
73922	01.4037	4849	1561	Подъемное устройство для окон	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
80126	112646	4533	402	Комплект тормозных колодок	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
82069	142821	4533	305	Ремень	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
87372	192465	4533	654	Комплект подшипника	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
87388	192481	4533	654	Комплект подшипника	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
91836	214397	4533	5	Шарнирный комплект	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
93873	242753	4533	82	Тормозной диск	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
96218	ABE-002	374	689	Катушка зажигания	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		General	ArticleState		Нормальный	1	1
97621	AMMA-765	374	3926	Датчик	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		General	ArticleState		Нормальный	1	1
99777	SLS-13171	374	3922	Датчик	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		General	ArticleState		Нормальный	1	1
99928	A32-0500	4364	7	Фильтр	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	Q+, original equipment manufacturer quality	General	ArticleState		Нормальный	1	1
100836	119243	4654	2096	Шлангопровод	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
100839	119246	4654	2096	Шлангопровод	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
100841	119248	4654	2096	Шлангопровод	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
100842	119249	4654	2096	Шлангопровод	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
101332	123113	4654	1360	Переключатель	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
101339	123120	4654	1360	Переключатель	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
103337	135101	4654	447	Компрессор	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
103338	135101R	4654	447	Компрессор	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1		General	ArticleState		Нормальный	1	1
103347	135106	4654	447	Компрессор	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
103348	135106R	4654	447	Компрессор	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1		General	ArticleState		Нормальный	1	1
103746	160260	4654	2975	Резистор	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
104094	170324	4654	851	Осушитель	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
104374	300066	4654	448	Конденсатор	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
104994	310033	4654	471	Испаритель	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
105109	320479	4654	424	Фильтр	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
105233	321479	4654	424	Фильтр	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
105458	330103	4654	508	Вентилятор	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
106769	AD592557G	4400	1914	Зеркальное стекло	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		General	ArticleState		Нормальный	1	1
106773	AD592558G	4400	1914	Зеркальное стекло	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		General	ArticleState		Нормальный	1	1
106808	AD593017	4400	259	Фара	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		General	ArticleState		Нормальный	1	1
106809	AD593017A	4400	259	Фара	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		General	ArticleState		Нормальный	1	1
106810	AD593018	4400	259	Фара	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		General	ArticleState		Нормальный	1	1
106811	AD593018A	4400	259	Фара	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		General	ArticleState		Нормальный	1	1
107087	AD599615R	4400	62	Фонарь	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		General	ArticleState		Нормальный	1	1
107088	AD599615RA	4400	62	Фонарь	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		General	ArticleState		Нормальный	1	1
107474	AD6401387	4400	1914	Зеркальное стекло	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
107483	AD6402387	4400	1914	Зеркальное стекло	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
110028	MLS1106617	4400	854	Амортизатор	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	MILES Premium Shock	General	ArticleState		Нормальный	1	1
110154	101050	4528	2	Стартер	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
110155	101050V	4528	2	Стартер	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
114480	301737RI	4528	4	Генератор	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
114562	301780RI	4528	4	Генератор	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
114563	301780RID	4528	4	Генератор	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
119108	AV1608	4528	1561	Подъемное устройство для окон	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
119109	AV1609	4528	1561	Подъемное устройство для окон	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
119528	AV1936	4528	1561	Подъемное устройство для окон	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
119529	AV1937	4528	1561	Подъемное устройство для окон	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	1	1
122610	V95014	141	1270	Клапан	1	1	0	0	1	0	0	1	1	0	0	0	0	0	1		General	ArticleState		Нормальный	1	4
122631	V95039	141	1269	Клапан	1	1	0	0	1	0	0	1	1	0	0	0	0	0	1		General	ArticleState		Нормальный	1	4
123592	12.130.007	4886	2	Стартер	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	AES new product	General	ArticleState		Нормальный	1	1
123829	12.130.251	4886	2	Стартер	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	AES remanufactured product	General	ArticleState		Нормальный	1	1
127231	AMA-423	4886	4	Генератор	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	ATK New product	General	ArticleState		Нормальный	1	1
128839	IS1175	4886	2	Стартер	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Genuine Mahle product	General	ArticleState		Нормальный	1	1
129072	5354000336062	254	1	Аккумулятор	1	1	0	0	0	0	0	1	0	1	1	0	1	0	1	AFA Plus neu	General	ArticleState		Нормальный	1	0
129074	5414000366062	254	1	Аккумулятор	1	1	0	0	0	0	0	1	0	1	1	0	1	0	1	AFA Plus neu	General	ArticleState		Нормальный	1	0
129075	5444020446092	254	1	Аккумулятор	1	1	0	0	0	0	0	1	0	1	1	0	1	0	1	AFA Plus neu	General	ArticleState		Нормальный	1	0
129784	110.119	422	470	Теплообменник	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
129785	110.119/A	422	470	Теплообменник	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
131353	310.011	422	508	Вентилятор	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
131356	310.015	422	508	Вентилятор	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
131376	310.045	422	508	Вентилятор	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
132338	53516	422	448	Конденсатор	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
133384	93843	422	467	Теплообменник	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
133481	970007	422	447	Компрессор	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
133705	97842	422	447	Компрессор	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
133991	20-100-01010	4504	2	Стартер	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		General	ArticleState		Нормальный	1	1
135328	AI-90069	4504	4	Генератор	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		General	ArticleState		Нормальный	1	1
137572	CGB-52050	4504	2	Стартер	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		General	ArticleState		Нормальный	1	1
138499	CGB-74813	4504	4	Генератор	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		General	ArticleState		Нормальный	1	1
138504	CGB-74847	4504	4	Генератор	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		General	ArticleState		Нормальный	1	1
146031	1848	220	1260	Насос	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
146210	4104	220	1260	Насос	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
146730	E10740M	220	1382	Трубка забора топлива	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
147315	WPK-184801	220	3096	Комплект водяного насоса / зубчатого ремня	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1		General	ArticleState		Нормальный	0	0
